TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,10471,10471,1,Kaimai Mamaku,Kaimai Mamaku,Conservation Park,Conservation Park,National,V,Not Applicable,0,0,0,402.422300096449,402.785770970669,Not Applicable,0,Designated,1975,Federal or national ministry or agency,Not Reported,Department of Conservation,Not Reported,State Verified,1773,"NZ-WKO;NZ-BOP",NZL,NZL,Not Applicable,Not Applicable
Polygon,12794,12794,1,Mary's Bay - East Point Replenishment Zone,Mary's Bay - East Point (Little Cayman),Replenishment Zone,Replenishment Zone,National,IV,Not Applicable,1,3.38947771474,2.86177582576769,3.38947771474,3.4088067730694,None,0,Designated,1986,Federal or national ministry or agency,State,"Department of Environment, Cayman Islands Government",Not Reported,State Verified,391,KY,GBR,CYM,Not Applicable,Not Applicable
Polygon,14067,14067,1,Het Spaans Lagoen,Het Spaans Lagoen,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,Not Reported,1,0,0.0265142046575971,0.7,0.100194326542957,Not Reported,0,Designated,1980,Not Reported,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,1856,Not Reported,NLD,ABW,Not Applicable,Not Applicable
Polygon,14003,14003,1,Bubali Pond Bird Sanctuary,Bubali Pond Bird Sanctuary,Bird Sanctuary,Bird Sanctuary,National,Not Reported,Not Applicable,0,0,0,0.2,0.582438585605108,Not Applicable,0,Designated,0,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1899,Not Reported,NLD,ABW,Not Applicable,Not Applicable
Polygon,347,347,1,National Park Iona,National Park Iona,National Park,National Park,National,II,Not Applicable,0,25.28,9.34949541459636,15150,15350.0333518507,Not Applicable,0,Designated,1964,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1822,AO-NAM,AGO,AGO,Not Applicable,Not Applicable
Polygon,4490,4490,1,Natural Regional Park Chimalavera,Natural Regional Park Chimalavera,Regional Nature Park,Regional Nature Park,National,V,Not Applicable,0,0,0,100,215.616359711805,Not Applicable,0,Designated,1974,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1822,AO-BGU,AGO,AGO,Not Applicable,Not Applicable
Polygon,12795,12795,1,South Hole Sound Replenishment Zone,South Hole Sound (Little Cayman),Replenishment Zone,Replenishment Zone,National,IV,Not Applicable,1,3.70453175512,2.41483177156363,3.70453175512,3.72581150936604,None,0,Designated,1986,Federal or national ministry or agency,State,"Department of Environment, Cayman Islands Government",Not Reported,State Verified,391,KY,GBR,CYM,Not Applicable,Not Applicable
Polygon,12779,12779,1,South Sound Replenishment Zone,South Sound (Grand Cayman),Replenishment Zone,Replenishment Zone,National,IV,Not Applicable,1,3.12836144317,2.74028167084083,3.12836144317,3.14718703232145,None,0,Designated,1986,Federal or national ministry or agency,State,"Department of Environment, Cayman Islands Government",Not Reported,State Verified,391,KY,GBR,CYM,Not Applicable,Not Applicable
Polygon,12787,12787,1,West Bay Bight Marine Park,North West Point - West Bay Cemetery (Grand Cayman),Marine Park,Marine Park,National,II,Not Applicable,1,1.66441666577,1.44565201163443,1.66441666577,1.67439451268521,All,1.66441666577,Designated,1986,Federal or national ministry or agency,State,"Department of Environment, Cayman Islands Government",Not Reported,State Verified,391,KY,GBR,CYM,Not Applicable,Not Applicable
Polygon,2063,2063,1,Køivoklátsko,Køivoklátsko,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,628.81,624.518904403159,Not Applicable,0,Designated,1977,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1864,CZ-ST,CZE,CZE,Not Applicable,Not Applicable
Polygon,2062,2062,1,Tøeboòsko,Tøeboòsko,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,700,687.008039110414,Not Applicable,0,Designated,1977,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1864,CZ-JC,CZE,CZE,Not Applicable,Not Applicable
Polygon,17759,17759,1,Gros Morne National Park,Parc national du Gros-Morne,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,(vii)(viii),0,0,18.9019765567152,1805,1807.26758778977,Not Applicable,0,Inscribed,1987,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,946,CA-NL,CAN,CAN,Not Applicable,Not Applicable
Polygon,5159,5159,1,Agrimey,Agrimey,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,0,0,0,28,30.7527594231186,Not Applicable,0,Designated,1945,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-ZO,BEN,BEN,Not Applicable,Not Applicable
Polygon,5161,5161,1,Djigbé,Djigbé,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,0,0,0,43,38.6526099678064,Not Applicable,0,Designated,1942,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-AQ,BEN,BEN,Not Applicable,Not Applicable
Polygon,1946,1946,1,Mercury Island Group,Mercury Island Group,Wildlife Sanctuary,Wildlife Sanctuary,National,IV,Not Applicable,1,0,0.913355932813511,2.60406168945545,2.60682724897235,Not Reported,0,Designated,1993,Federal or national ministry or agency,Not Reported,Department of Conservation,Not Reported,State Verified,1773,NZ-WKO,NZL,NZL,Not Applicable,Not Applicable
Polygon,1590,1590,1,Pukeamaru,Pukeamaru,Scenic Reserve,Scenic Reserve,National,III,Not Applicable,0,0,0,35.2307629703889,35.1337661259404,Not Applicable,0,Designated,2012,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1773,NZ-GIS,NZL,NZL,Not Applicable,Not Applicable
Polygon,810,810,1,Te Urewera,Te Urewera,Te Urewera,Te Urewera,National,VI,Not Applicable,0,0,0,2090.72322642691,2089.20606017289,Not Applicable,0,Designated,2014,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1773,"NZ-BOP;NZ-GIS;NZ-HKB",NZL,NZL,Not Applicable,Not Applicable
Polygon,348,348,1,National Park Quiçãma,National Park Quiçãma,National Park,National Park,National,II,Not Applicable,0,28.44,10.4017401036501,9960,8651.68460402878,Not Applicable,0,Designated,1957,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1822,AO-BGO,AGO,AGO,Not Applicable,Not Applicable
Polygon,349,349,1,National Park Cameia,National Park Cameia,National Park,National Park,National,II,Not Applicable,0,0,0,14450,14272.561291555,Not Applicable,0,Designated,1938,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1822,AO-MOX,AGO,AGO,Not Applicable,Not Applicable
Polygon,350,350,1,National Park Bicuar,National Park Bicuar,National Park,National Park,National,II,Not Applicable,0,0,0,7900,7772.75542299387,Not Applicable,0,Designated,1964,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1822,AO-HUI,AGO,AGO,Not Applicable,Not Applicable
Polygon,351,351,1,National Park Cangandala,National Park Cangandala,National Park,National Park,National,II,Not Applicable,0,0,0,630,645.773088073417,Not Applicable,0,Designated,1970,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1822,AO-MAL,AGO,AGO,Not Applicable,Not Applicable
Polygon,2249,2249,1,National Park Mupa,National Park Mupa,National Park,National Park,National,II,Not Applicable,0,0,0,6600,5398.29268417001,Not Applicable,0,Designated,1964,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1822,AO-CNN,AGO,AGO,Not Applicable,Not Applicable
Polygon,2251,2251,1,Partial Reserve Namibe,Partial Reserve Namibe,Partial Reserve,Partial Reserve,National,IV,Not Applicable,0,1.34,3.48641107389807,4450,5328.49278232384,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1822,AO-NAM,AGO,AGO,Not Applicable,Not Applicable
Polygon,3066,3066,1,Integral Nature Reserve and the Luando,Integral Nature Reserve and the Luando,Integral Nature Reserve,Integral Nature Reserve,National,IV,Not Applicable,0,0,0,8280,8791.46490099479,Not Applicable,0,Designated,1957,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1822,"AO-MAL;AO-BIE",AGO,AGO,Not Applicable,Not Applicable
Polygon,4493,4493,1,National Park Luengue-Luiana,National Park Luengue-Luiana,National Park,National Park,National,II,Not Applicable,0,0,0,22610,10493.8549337323,Not Applicable,0,Designated,1966,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1822,AO-CCU,AGO,AGO,Not Applicable,Not Applicable
Polygon,4494,4494,1,Partial Reserve Buffalo,Partial Reserve Buffalo,Partial Reserve,Partial Reserve,National,IV,Not Applicable,0,0,0,400,334.065972534496,Not Applicable,0,Designated,1974,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1822,AO-BGU,AGO,AGO,Not Applicable,Not Applicable
Polygon,5081,5081,1,National Park Mavinga,National Park Mavinga,National Park,National Park,National,II,Not Applicable,0,0,0,5950,5644.05465104307,Not Applicable,0,Designated,1966,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1822,AO-CCU,AGO,AGO,Not Applicable,Not Applicable
Polygon,1631,1631,1,Khosrov Forest,Khosrov Forest,State Reserve,State Reserve,National,Ia,Not Applicable,0,0,0,232.13,228.958919785235,Not Applicable,0,Designated,1958,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1838,AM-AR,ARM,ARM,Not Applicable,Not Applicable
Polygon,1630,1630,1,Dilijan,Dilijan,National Park,National Park,National,II,Not Applicable,0,0,0,337.65,392.555055197882,Not Applicable,0,Designated,2002,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1838,AM-TV,ARM,ARM,Not Applicable,Not Applicable
Polygon,1629,1629,1,Sevan,Sevan,National Park,National Park,National,II,Not Applicable,0,0,0,1474.55,1512.34568216638,Not Applicable,0,Designated,1978,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1838,AM-GR,ARM,ARM,Not Applicable,Not Applicable
Polygon,5158,5158,1,La Lama Nord,La Lama Nord,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,0,0,0,65,107.107099687127,Not Applicable,0,Designated,1946,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-ZO,BEN,BEN,Not Applicable,Not Applicable
Polygon,597,597,1,Boucle de la Pendjari,Boucle de la Pendjari,National Park,National Park,National,II,Not Applicable,0,0,0,2755,2844.63050267774,Not Applicable,0,Designated,1961,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-AK,BEN,BEN,Not Applicable,Not Applicable
Polygon,2252,2252,1,Djona,Djona,Hunting Zone,Hunting Zone,National,VI,Not Applicable,0,0,0,1880,1193.92616096269,Not Applicable,0,Designated,1980,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-AL,BEN,BEN,Not Applicable,Not Applicable
Polygon,2253,2253,1,Pendjari,Pendjari,Hunting Zone,Hunting Zone,National,VI,Not Applicable,0,0,0,1750,1834.88524548731,Not Applicable,0,Designated,1980,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-AK,BEN,BEN,Not Applicable,Not Applicable
Polygon,2254,2254,1,Atakora,Atakora,Hunting Zone,Hunting Zone,National,VI,Not Applicable,0,0,0,1220,1331.60360472595,Not Applicable,0,Designated,1980,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-AK,BEN,BEN,Not Applicable,Not Applicable
Polygon,5162,5162,1,Ouémé Boukou,Ouémé Boukou,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,0,0,0,205,207.968545093471,Not Applicable,0,Designated,1954,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-CO,BEN,BEN,Not Applicable,Not Applicable
Polygon,6950,6950,1,Gougoun,Gougoun,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,0,0,0,732,771.038398903473,Not Applicable,0,Designated,1950,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-AL,BEN,BEN,Not Applicable,Not Applicable
Polygon,6951,6951,1,La Sota,La Sota,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,0,0,0,530,558.594821882816,Not Applicable,0,Designated,1947,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-AL,BEN,BEN,Not Applicable,Not Applicable
Polygon,6952,6952,1,Trois Rivières,Trois Rivières,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,0,0,0,2595,2717.37018337419,Not Applicable,0,Designated,1949,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-AL,BEN,BEN,Not Applicable,Not Applicable
Polygon,6953,6953,1,L'Alibori Supérieur,L'Alibori Supérieur,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,0,0,0,2560,2618.18787243139,Not Applicable,0,Designated,1955,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-AL,BEN,BEN,Not Applicable,Not Applicable
Polygon,6954,6954,1,Ouémé Superieur,Ouémé Superieur,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,0,0,0,1775.42,2236.81923738858,Not Applicable,0,Designated,1942,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-BO,BEN,BEN,Not Applicable,Not Applicable
Polygon,6955,6955,1,Ouari Maro,Ouari Maro,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,0,0,0,1075,1184.44627705877,Not Applicable,0,Designated,1946,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-DO,BEN,BEN,Not Applicable,Not Applicable
Polygon,6956,6956,1,Monts Kouffé,Monts Kouffé,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,0,0,0,1800,1908.09918354442,Not Applicable,0,Designated,1949,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-DO,BEN,BEN,Not Applicable,Not Applicable
Polygon,7957,7957,1,Agoua,Agoua,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,0,0,0,753,659.324710654591,Not Applicable,0,Designated,1953,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-CO,BEN,BEN,Not Applicable,Not Applicable
Polygon,12201,12201,1,W (Benin),W (Benin),National Park,National Park,National,II,Not Applicable,0,0,0,5020,5819.17976656797,Not Applicable,0,Designated,1954,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-AL,BEN,BEN,Not Applicable,Not Applicable
Polygon,5157,5157,1,Kétou,Kétou,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,0,0,0,110,131.69883914356,Not Applicable,0,Designated,1945,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-PL,BEN,BEN,Not Applicable,Not Applicable
Polygon,4470,4470,1,Char Kukri-Mukri,চর কুকরী মুকরী,Wildlife Sanctuary,Wildlife Sanctuary,National,IV,Not Applicable,1,15.01,32.4557222063222,0.4,50.8569934449765,All,0.4,Designated,1981,Federal or national ministry or agency,Not Reported,Forest Department,Not Reported,State Verified,1797,BD-07,BGD,BGD,Not Applicable,Not Applicable
Polygon,5160,5160,1,Atchérigbé,Atchérigbé,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,0,0,0,31.5,126.476630898476,Not Applicable,0,Designated,1942,Not Reported,State,Not Reported,Not Reported,State Verified,6,BJ-DO,BEN,BEN,Not Applicable,Not Applicable
Polygon,14005,14005,1,Saba,Saba,National Marine Park,National Marine Park,National,II,Not Applicable,2,13,2701.78471234023,21.2,2703.53278593355,Part,4.29,Designated,1987,Non-profit organisations,Not Reported,Saba Conservation Foundation,Not Reported,State Verified,1899,Not Reported,NLD,BES,Not Applicable,Not Applicable
Polygon,230,230,1,Bonaire,Bonaire,National Marine Park,National Marine Park,National,II,Not Applicable,1,27,16.7703976645702,27,33.5007344185573,Not Reported,0,Designated,1979,Non-profit organisations,Not Reported,STINAPA Bonaire,Not Reported,State Verified,1899,Not Reported,NLD,BES,Not Applicable,Not Applicable
Polygon,2190,2190,1,Washington Slagbaai Park,Washington Slagbaai Park,Park,Park,National,II,Not Applicable,0,0,0.652845476990039,59,42.7153799591118,Not Applicable,0,Designated,1969,Non-profit organisations,Not Reported,STINAPA Bonaire,2005,State Verified,1899,Not Reported,NLD,BES,Not Applicable,Not Applicable
Polygon,4471,4471,1,Hajarikhil,হাজারীখিল,Wildlife Sanctuary,Wildlife Sanctuary,National,II,Not Applicable,0,0,0,11.7753,24.5574676583339,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,Forest Department,Not Reported,State Verified,1797,BD-10,BGD,BGD,Not Applicable,Not Applicable
Polygon,4476,4476,1,Sundarban East,সুন্দরবন পূর্ব,Wildlife Sanctuary,Wildlife Sanctuary,National,Ib,Not Applicable,1,0,158.299763844477,312.26,407.926841959486,All,312.26,Designated,1996,Collaborative governance,Not Reported,Forest Department,Not Reported,State Verified,1797,BD-05,BGD,BGD,Not Applicable,Not Applicable
